audio,caption
Csn1wSVKbrk-252.6.wav,كيعرفوك شكون نتا المهم هادي غير من الجنب ويلا بغيتوني مرة مرة نبقى نخشي شي كلمة هاكا بلونغلي ونشرحها قولها لي فلي كومونطير وصافي باش الى كان اهتمام مرة مرة نبقى نخشي كلمات فحال هاكا 
Csn1wSVKbrk-262.6.wav,باش حتى انت تبقى تعلم كل مرة كلمة جديدة المهم الى كنتي باغيني نبقى نديرها مرة مرة قولهالي فكومونطير وصافي المهم اول خطوة هي كات ايدنتفاي 
Csn1wSVKbrk-272.6.wav,السيلف صابوطاج ديالك يعني داك خونا اللي ساكن فيك لداخل كتعرفو فهم الأسباب ديالو الى اخره كيفاش غدير لهاد لايدنتيفيكايشن ساهلة
Csn1wSVKbrk-282.6.wav,غتشوف داكشي لي في حياتك لي ما راضيش عليه داكشي لي ما عاجبكش في حياتك وموراها غتشوف شنو هما السلوكات لي مانعينك من انك دير التغيير هاد السلوكات 
Csn1wSVKbrk-292.6.wav, صابوطلج بهاد الطريقة كتعرف شنو هو سيلف صابوطاج غنعاود نقولها مرة خرا حيت هادي واحد الحاجة لي مهمة غتشوف داكشي لي معاجبكش فحياتك او موراها غتشوف 
Csn1wSVKbrk-302.6.wav,شوف شنو هما السلوكات لي مانعينك من انك دير التغيير هادوك السلوكات هما السيلف صابوطاج هادوك السلوكات هوما المادة اللي مصايب بها 
Csn1wSVKbrk-312.6.wav,خونا لي ساكن فيك لداخل متلا نتا ولا نتي خدام شي خدمة معجباكش والحلم ديالك باغي تولي مصور ولكن باقي ما درتي حتى شي تقدم فهاد الحلم حيت باقي ما عمرك 
Csn1wSVKbrk-322.6.wav,حاولتي تقلب على شي خدمة ديال مصور ولا عمرك درتي شي محاولة ديال التعلم فهاد الحالة اشنو السلوك اللي مانعك من انك تنوض دبر على راسك الجواب هو المماطلة 
Csn1wSVKbrk-332.6.wav,شنو غدير هنا غتهز ورقة وستيلو وغتكتبها ولا غتفتح التيليفون ديالك وغتكتبها او بليز صديقي ولا صديقتي تعلم تهز ورقة وستيلو وتكتب 
Csn1wSVKbrk-342.6.wav,بليز ما تبقاش عايش غير مدرم هادي ديما كنقولها راه ما فيها حتى شي عيب تهز ورقة وستيلو وتبدا تخطط لحياتك بدا تتعرف على راسك 
Csn1wSVKbrk-352.6.wav,الحياة لي عايش شوف سمعني مزيان الحياة راه قصيرة راه طوب ديالك غتعيش واحد تمانين تسعين عام ماكسيموم غيجي واحد النهار غتموت فيه وصافي فهاد المدة 
Csn1wSVKbrk-362.6.wav,قصيرة هادي را ما عندكش الوقت اللي غضيعو وتبقى غا جالس كون كنا كنعيشو فواحد الخمسمية عام نقوليك اه بشوية عليك ماتسوقش وكلشي غايجي مع الوقت 
Csn1wSVKbrk-372.6.wav,اصاحبي الحياة كتمشي بالزربة راه تغمض عينيك تفتحهم تلقى الوقت طارت مضيعش الوقت وتبقى عايش مدرم هز ورقة وستيلو نوض فكر فحياتك واعرف 
Csn1wSVKbrk-382.6.wav,فراسك شكون نتا شكون نتي وهاد الهضرة كاملة وباقي شحال من واحد دابا ماغيديرهاش عيينا منهضرو معاكم والو كتعصبو كتبقاو تسمعو فلخر كتخرج 
Csn1wSVKbrk-392.6.wav,الفيديو كتمشي دخل للأنستغرام ولا الفيسبوك وتبقى هابط نوض هز ورقة وستيلو وصافي ما عندكش عدر وبزاف او يلاه صافي غتسالي الفيديو او تفهم الكونصيبط 
Csn1wSVKbrk-402.6.wav,ورقة وستيلو وبدا دير داكشي لي غنقولك دابا ومتقوليش لا شوف داكشي لي ما راضيش عليه فحياتك او كل حاجة شوف السلوك اللي مانعك من انك تبدلها وكتبو فورقة هادي اول خطوة الى بغيتي تغلب 
Csn1wSVKbrk-412.6.wav,تغلب داك خونا لي ساكن فيك لداخل داك الشيطان لي ساكن فيك لداخل كيوسوس ليك باش مديرش داكشي اللي مزيان فحياتك هادي هي اول خطوة باش تغلبو فهمو صايبلو واحد لاكارط 
Csn1wSVKbrk-422.6.wav,كارط ناسيونال ديالو خاصة به ملي كدير هاد العملية ملي كتعرف السلوكات لي مانعينك من التغيير كيجي الوقت باش انك تكون صريح مع راسك 
Csn1wSVKbrk-432.6.wav,مع راسك وتعتارف بلي راك كتحمل المسؤولية ديال راسك وعندك القدرة انك تبدل هاد السلوكات بمعنى عندك القدرة انك تبدل راسك 
Csn1wSVKbrk-442.6.wav,تبدل المبادئ ديالك وهدا موضوع خر عاوتاني ديال انك خاصك تحيد من بالك ديك العقلية ديال انا هاكا داير يعني صافي انا كيعجبني ندير هادشي غنبقى نديرو حياتي كاملة 
Csn1wSVKbrk-452.6.wav,مخصكش تخاف من التغيير هادي كانت هي البارتي اللولة من الخطوة اللولة ديال لايدنتيفيكايشن من بعد ما كتكتب دوك السلوكات كيجي الوقت باش تكتب داكشي 
Csn1wSVKbrk-462.6.wav,ناقصك فلمي سكليلز كيما قلنا قبيلا سيلف صابوطاج كيحمينا من المخاوف ديالنا والمخاوف ديالنا كتكبر حيت ديك الشكارة ديال المهارات كتكون خاوية فدابا خصك تعرف 
Csn1wSVKbrk-472.6.wav,عرف شنو هما هاد المهارات لي ناقصينك كي غدير هادشي  اولا غتشوف كل سلوك وشنو السبب ديالو طبعا كيما قلنا هاد سيلف صابوطاج كيجيك باش كيحميك من المخاوف ديالك 
Csn1wSVKbrk-482.6.wav,اذن مناش كتخاف  علاش كدير هادشي ريح ليا مع راسك فكر كتب فرقة وستيلو متلا ايلا كنتي كتماطل من انك تبدا شي بزنس ديالك فالسبب 
Csn1wSVKbrk-492.6.wav,يقدر يكون هو خايف من الفشل الى كانت عندك علاقة سامة مع الناس يعني عندك شي صحاب مراض دماغهم يقدر يكون السبب هو كتخاف من انك تبقى بوحدك داكشي علاش مقطعتيش العلاقة الى
Csn1wSVKbrk-502.6.wav,اخره واصلا ملي غتجلس مع راسك وغتبدا تكتب غتفهم راسك كتر هنا غنجي للمرحلة اللخرة فهاد الخطوة ديال لايدنتيفيكايشن واللي هي غتربط 
Csn1wSVKbrk-512.6.wav,ربط المخاوف ديالك مع الشكارة د المهارات سواء مهارات عقلية ولا عاطفية مثلا باش تغلب الخوف من الفشل خاصك المهارة ديال الثقة في النفس باش تغلب الخوف من الوحدة 
Csn1wSVKbrk-522.6.wav,خاصك المهارة ديال الاستقلالية وهي غادا وعاد غانزيدوا نهضروا على هادشي اكثر وغانوضح ليك صورة مزيان ما تخافش ملي غتكمل هادشي غتكون كملتي الخطوة اللولة وديك الورقة اللي كتبنا 
Csn1wSVKbrk-532.6.wav,غتكون هي لاكارط ناسيونال ديال سيلف صابوطاج ديالك او بلغة اخرى باللغة ديالنا حنا المغاربة ولا العرب اونجينيرال غتكون عندك ديال داك الشيطان 
Csn1wSVKbrk-542.6.wav,لي ساكن فيك لداخل ولي حابسك على انك تعيش واحد الحياة مزيانة والحياة لي كتستحقها ندوزو للخطوة التانية وهي خصك تقوي المهارات العقلية والعاطفية 
Csn1wSVKbrk-552.6.wav,ما تخافش غنشرحو هادشي كامل من بعد ما كتفهم هاد خونا اللي ساكن فيك لداخل وعلاش شنو المهارات اللي ناقصينك باش تغلبو كيجيك الوقت باش تعري على كتافك وتنوض تعمر فشكارتك كيفاش  
Csn1wSVKbrk-566.1.wav,اول حاجة خاصك تبع الحدس ديالك ثاني حاجة خاصك تعرف تفسر العواطف ديالك او تالت حاجة خصك تفهم الهدف ديالك في الحياة او تمشي لو عارف هادشي غيبان لك 
Csn1wSVKbrk-576.1.wav,شوية مخربق ولكن غير سمع وسير معايا وغتفهم كلشي وسمع مزيان هنا غنتعمقو شوية اول حاجة تبع الحدس ديالك وافهم المخاوف لداخل ديالك 
Csn1wSVKbrk-586.1.wav,كاين واحد خونا خور ساكن فيك من غير سيلف صابوطاج واحد خونا خور باغي لك الخير باغيك دير داكشي لي فمصلحتك هاد خونا هو الحدس ديالك الحدس ديالك 
Csn1wSVKbrk-596.1.wav,كيبقى مضارب مع سيلف صابوطاج ونتا ولا نتي عندك الاختيار اينا واحد غتبع فيهم المشكلة هي ان السيلف صابوطاج عندو واحد السلاح قوي لي هو الخوف 
Csn1wSVKbrk-606.1.wav,كيخدم الخوف باش كيفرقك بينك وبين الحدس ديالك الى تعلمتي كيفاش تواصل مع هاد الحدس غتقدر تزيد القدام الطريقة باش انك تبع الحدس ديالك 
Csn1wSVKbrk-616.1.wav,هو تعرف امتى الخوف كيكون كيدفعك ملي كتعرف بلي راه الخوف كيدفعك كتحبس او كترجع خطوة لور او غالبا ما الخوف كيجي على غفلة او كيتحكم فيك 
Csn1wSVKbrk-626.1.wav,تحس فإمتى كيبان هاد الخوف سمع الخوف كيبان ملي كيكون كيسحابليك بلي راك عارف اش غيوقع في المستقبل وكيكون داك التوقع مخلط مع المشاعر السلبية 
Csn1wSVKbrk-636.1.wav,يعني الغضب الحسد الغيرة القلق الى اخره هاد النقطة هادي عميقة شوية سمع مزيان متلا باغي تبدل الخدمة شنو داكشي لي غيطيح فبالك تقدر تبدا تقول 
Csn1wSVKbrk-646.1.wav,مع راسك وا غنمشي ماغاديش تعجبني يقدرو مايخلصونيش مزيان ماغانجيبهاش مع الخدامة لخرين لي تما وهي غادة اولا تبغي تخرج من المغرب وتبقى تقول اه مغنقدرش 
